line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
2133,"[',', 'Shuqin', 'Liu', ',']","['刘', '述', '卿']",10,13,9,11
2133,['Russian'],"['俄', '罗', '斯']",19,19,18,20
2135,"['Peng', 'Li']","['李', '鹏']",1,2,0,1
2135,"['the', 'International', 'Population', 'and', 'Development', 'Congress']","['国', '际', '人', '口', '与', '发', '展', '大', '会']",9,14,7,15
2137,['Chinese'],"['中', '国']",11,11,17,18
2137,['Congress'],,4,4,-1,-1
2137,['Congress'],,28,28,-1,-1
2138,['Chinese'],"['中', '国']",1,1,0,1
2140,['China'],,2,2,-1,-1
2141,['China'],"['中', '国']",22,22,14,15
2142,['Chinese'],"['中', '国']",4,4,3,4
2145,"['Ministry', 'of', 'Chemical', 'Industry']","['化', '工', '部']",2,5,1,3
2145,['1978'],"['一', '九', '七', '八', '年']",23,23,7,11
2145,['China'],"['中', '国']",14,14,13,14
2145,"['less', 'than', '300', 'million', 'US', 'dollars']","['三', '亿', '美', '元']",16,21,24,27
2145,"['last', 'year']","['去', '年']",30,31,29,30
2145,"['7.5', 'billion', 'US', 'dollars']","['七', '十', '五', '亿', '美', '元']",26,29,33,38
2145,"['10', 'million', 'US', 'dollars']","['一', '千', '万', '美', '元']",45,48,46,50
2145,['30'],"['三', '十', '家']",37,37,58,60
2147,['China'],"['中', '国']",5,5,3,4
2147,['52'],"['五', '十', '二', '项']",9,9,13,16
2148,['China'],"['中', '国']",11,11,7,8
2148,"['the', 'past', '3', 'years']","['三', '年']",6,9,9,10
2148,"['more', 'than', '20']","['二', '十', '余']",13,15,28,30
2153,['two'],,1,1,-1,-1
2159,['Chinese'],,1,1,-1,-1
2162,['China'],"['中', '国']",9,9,0,1
2162,['today'],"['今', '天']",5,5,23,24
2162,['Shanghai'],"['上', '海']",7,7,26,27
2162,['China'],"['中', '国']",33,33,31,32
2162,"['the', 'Shanghai', 'International', 'Finance', 'Institute']","['上', '海', '国', '际', '金', '融', '学', '院']",43,47,52,59
2163,['80'],"['八', '十', '余']",8,8,4,6
2164,"['the', 'China', 'Foreign', 'Trade', 'and', 'Economy', 'Co-operation', 'Department']","['中', '国', '对', '外', '贸', '易', '经', '济', '合', '作', '部']",10,17,8,18
2164,"['the', 'United', 'Nations', 'Trade', 'and', 'Development', 'Conference']","['联', '合', '国', '贸', '易', '与', '发', '展', '会', '议']",19,25,20,29
2164,"['the', 'China', 'International', 'Human', 'Resource', 'Development', 'Cross-Culture', 'Academy']","['中', '国', '国', '际', '人', '力', '资', '源', '发', '展', '跨', '文', '化', '研', '究', '协', '会']",27,34,31,47
2164,"['the', 'Shanghai', 'International', 'Finance', 'Institute']","['上', '海', '国', '际', '金', '融', '学', '院']",37,41,49,56
2164,['Chinese'],"['中', '国']",74,74,92,93
2164,['Chinese'],"['中', '国']",89,89,123,124
2166,"['August', '30th']","['八', '月', '三', '十', '日']",1,2,0,4
2166,"['the', 'Ministry', 'of', 'Foreign', 'Affairs']","['外', '交', '部']",10,14,6,8
2166,"['Jiaxuan', 'Tang']","['唐', '家', '璇']",4,5,12,14
2166,['Beijing'],"['北', '京']",37,37,16,17
2166,['Korean'],"['朝', '鲜']",24,24,19,20
2166,"['the', 'Foreign', 'Affairs', 'Ministry']","['外', '交', '部']",30,33,26,28
2166,"['Haojing', 'Song']","['宋', '浩', '京']",17,18,32,34
2166,['Korean'],"['朝', '鲜']",51,51,44,45
2167,['Korea'],['朝'],17,17,7,7
2167,['China'],['中'],19,19,8,8
2167,"['the', 'Korea', 'Armistice', 'Agreement']","['朝', '鲜']",48,51,13,14
2167,"['the', 'last', 'forty', '-', 'some', 'years']","['四', '十', '多', '年']",35,40,27,30
2167,['Korean'],"['朝', '鲜']",32,32,34,35
2167,['two'],,4,4,-1,-1
2167,['two'],,14,14,-1,-1
2168,['Korean'],"['朝', '鲜']",18,18,16,17
2168,['two'],,1,1,-1,-1
2169,['Korean'],,1,1,-1,-1
2170,['Korean'],"['朝', '鲜']",18,18,6,7
2170,['Korean'],"['朝', '鲜']",28,28,20,21
2170,['Chinese'],,1,1,-1,-1
2171,['Korean'],"['朝', '鲜']",7,7,2,3
2171,['Asia'],"['亚', '洲']",28,28,29,30
2172,['Korean'],"['朝', '鲜']",9,9,19,20
2172,['Chinese'],,1,1,-1,-1
2173,['Korean'],"['朝', '鲜']",19,19,11,12
2173,['Chinese'],,1,1,-1,-1
2175,"['February', ',', '1992']","['１', '９', '９', '２', '年', '２', '月']",11,13,0,6
2175,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",5,7,7,8
2175,['France'],"['法', '国']",15,15,16,17
2175,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",25,27,19,20
2175,['4000'],"['４', '０', '０', '０', '名']",20,20,27,31
2176,['Western'],,3,3,-1,-1
2178,['Israeli'],"['以', '色', '列', '电', '台']",1,1,0,4
2178,['today'],"['今', '天']",5,5,5,6
2178,['Israel'],"['以', '色', '列']",11,11,11,13
2178,['Jordan'],"['约', '旦']",13,13,15,16
2178,"['the', 'Beisan', 'valley']","['贝', '桑', '谷', '地']",24,26,29,32
2178,"['the', 'Jordan', 'River']","['约', '旦', '河']",20,22,33,35
2180,['7th'],"['第', '七']",1,1,0,1
2180,"['World', 'Swimming', 'Championships']","['世', '界', '游', '泳', '锦', '标', '赛']",2,4,3,9
2180,['tonight'],"['今', '晚']",8,8,10,11
2180,['Rome'],"['罗', '马']",7,7,13,14
2182,"['more', 'than', '2', 'hours']","['两', '个', '多', '小', '时']",6,9,2,6
2183,['102'],"['１', '０', '２', '个']",15,15,21,24
2183,"['1,350']","['１', '３', '５', '０', '名']",12,12,31,35
2183,['661'],"['６', '６', '１', '名']",25,25,42,45
2183,['137'],"['１', '３', '７', '名']",29,29,49,52
2183,['334'],"['３', '３', '４', '名']",34,34,56,59
2183,['218'],"['２', '１', '８', '名']",39,39,65,68
2184,['5'],"['５', '个']",3,3,26,27
2185,"['September', '11the']","['９', '月', '１', '日']",10,11,4,7
2185,"['September', '1st']",,4,5,-1,-1
2186,['Rome'],"['罗', '马']",8,8,9,10
2187,"['September', '2nd']","['９', '月', '２', '日']",8,9,6,9
2187,['two'],,5,5,-1,-1
2189,['eighth'],['８'],6,6,0,0
2189,['Ukrainian'],"['乌', '克', '兰']",1,1,5,7
2189,"['A.', 'Medvedev']","['安', '·', '梅', '德', '韦', '德', '夫']",2,3,10,16
2189,['6'],['６'],12,12,18,18
2189,['3'],['３'],14,14,20,20
2189,['6'],['６'],16,16,22,22
2189,['4'],['４'],18,18,24,24
2189,['6'],['６'],21,21,26,26
2189,['0'],['０'],23,23,28,28
2189,['second'],"['第', '二']",28,28,36,37
2190,['20th'],"['２', '０', '岁']",3,3,10,12
2191,['5'],['５'],5,5,0,0
2191,['Japanese'],"['日', '本']",8,8,5,6
2191,['Yidagongzi'],"['伊', '达', '公', '子']",9,9,8,11
2191,['9'],['９'],13,13,13,13
2191,['American'],"['美', '国']",16,16,18,19
2191,"['M.', 'Fionandes']","['玛', '·', '费', '尔', '南', '德', '斯']",17,18,21,27
2191,['1990'],"['１', '９', '９', '０', '年']",21,21,29,33
2191,['Argentine'],"['阿', '根', '廷']",24,24,37,39
2191,['Savadina'],"['萨', '瓦', '蒂', '尼']",25,25,41,44
2191,['third'],"['第', '三']",34,34,56,57
2193,['Paris'],"['巴', '黎']",7,7,1,2
2193,['twelfth'],"['第', '十', '二']",1,1,6,8
2193,"['International', 'Olympic', 'Convention']","['国', '际', '奥', '林', '匹', '克', '大', '会']",2,4,10,17
2193,['today'],"['今', '天']",12,12,18,19
2193,['third'],"['第', '三', '天']",10,10,22,24
2193,"['the', 'Athlete', 'Committee', 'of', 'the', 'IOC']","['国', '际', '奥', '委', '会', '运', '动', '员', '委', '员', '会']",18,23,26,36
2193,['Chinese'],"['中', '国']",27,27,40,41
2193,"['Ning', 'Li']","['李', '宁']",30,31,50,51
2194,['today'],"['今', '天']",50,50,0,1
2194,['French'],"['法', '国', '青', '年']",3,3,7,10
2194,['IOC'],"['国', '际', '奥', '委', '会']",15,15,17,21
2194,['German'],"['德', '国']",10,10,22,23
2194,['Indian'],"['印', '度']",12,12,25,26
2194,['FIFA'],"['国', '际', '足', '联']",22,22,30,33
2194,"['the', 'French', 'Team', 'newspaper']","['法', '国']",28,31,38,39
2194,"['the', 'Coca', '-', 'Cola', 'company']","['可', '口', '可', '乐', '公', '司']",37,41,48,53
2194,"['Physical', 'Education', 'Department']",,6,8,-1,-1
2196,['1994'],"['１', '９', '９', '４', '年']",9,9,6,10
2196,"['US', 'Tennis', 'Open']","['美', '国', '网', '球', '公', '开', '赛']",10,12,11,17
2196,['first'],"['首', '日']",21,21,27,28
2196,['second'],"['第', '二', '天']",33,33,33,35
2196,['first'],"['第', '一']",41,41,50,51
2197,"['the', '29th']","['２', '９', '日']",10,11,1,3
2197,['first'],"['首', '天']",2,2,7,8
2199,['Hebei'],"['河', '北', '队']",2,2,3,5
2199,['9'],"['９', '枚']",8,8,9,10
2199,['first'],"['第', '一']",13,13,19,20
2200,['Guangdong'],"['广', '东', '队']",1,1,0,2
2200,['6'],"['６', '枚']",4,4,5,6
2200,['second'],"['第', '二']",9,9,11,12
2201,['Shanghai'],"['上', '海']",1,1,0,1
2201,['Sichuan'],"['四', '川', '队']",4,4,3,5
2201,['5'],"['４', '枚']",8,8,9,10
2201,['third'],"['第', '三']",13,13,16,17
2202,"['the', 'morning', 'of', 'August', '27th']","['８', '月', '２', '７', '日']",8,12,8,12
2202,['35'],"['３', '５', '个']",22,22,23,25
2202,['500'],"['５', '０', '０', '多']",16,16,43,46
2202,['42'],"['４', '２', '枚']",43,43,61,63
2202,['PLA'],,31,31,-1,-1
2203,"['last', 'year']","['去', '年']",13,14,6,7
2205,['Sixth'],"['第', '六']",5,5,0,1
2205,"['Far', 'East', 'and', 'South', 'Pacific', 'Region', 'Handicapped', 'Sports', 'Meet']","['远', '东', '及', '南', '太', '平', '洋', '地', '区', '残', '疾', '人', '运', '动', '会']",6,14,3,17
2205,"['this', 'afternoon']","['今', '天']",19,20,21,22
2205,"['the', 'International', 'Conference', 'Center']","['国', '际', '会', '议', '中', '心']",22,25,29,34
2205,"['Zhongyuan', 'Wu']","['吴', '重', '远']",31,32,48,50
2205,"['the', 'Sports', 'Meet']",,44,46,-1,-1
2206,"['the', 'Far', 'South', 'Confederation', 'Representatives', 'Congress']","['远', '南', '联', '合', '会', '代', '表', '大', '会']",8,13,12,20
2206,"['this', 'Sports', 'Meet']",,4,6,-1,-1
2206,"['the', 'Executive', 'Committee']",,15,17,-1,-1
2206,"['Skills', 'and', 'Medical', 'Committee']",,21,24,-1,-1
2207,"['the', 'past', 'few', 'days']","['连', '日', '来']",1,4,0,2
2207,['Beijing'],"['北', '京']",6,6,4,5
2207,"['the', 'Far', 'South', 'Sports', 'Meet']","['远', '南', '运', '动', '会']",27,31,14,18
2208,['Beijing'],"['北', '京', '城']",4,4,2,4
2208,"['Beijing', 'city']","['北', '京']",35,36,31,32
2208,"['the', 'Far', 'South', 'Sports', 'Meet']","['远', '南', '运', '动', '会']",47,51,40,44
2210,['Chinese'],"['中', '华']",5,5,4,5
2210,"['the', 'China', 'Traditional', 'Martial', 'Arts', 'Imperial', 'College']","['中', '国', '武', '道', '太', '学']",9,15,12,17
2210,"['the', 'China', 'Traditional', 'Literature', 'Imperial', 'College']","['中', '国', '书', '道', '太', '学']",17,22,19,24
2210,['today'],"['今', '天']",25,25,25,26
2210,['Beijing'],"['北', '京']",27,27,28,29
2211,['two'],['两'],2,2,2,2
2211,"['the', 'National', 'Physical', 'Education', 'Committee']","['国', '家', '体', '委']",29,33,8,11
2211,"['the', 'Cultural', 'Department']","['文', '化', '部']",35,37,13,15
2211,"['the', 'China', 'Martial', 'Arts', 'Academy']","['中', '国', '武', '术', '研', '究', '院']",39,43,17,23
2211,"['the', 'China', 'Art', 'Academy']","['中', '国', '艺', '术', '研', '究', '院']",45,48,25,31
2211,['Taiwan'],"['台', '湾']",74,74,41,42
2211,"['Zhiren', 'Li']","['李', '志', '仁']",58,59,59,61
2211,"['the', 'National', 'Education', 'Committee']","['国', '家', '教', '委']",12,15,72,75
2211,"['the', 'Beijing', 'Adult', 'Education', 'Bureau']","['北', '京', '市', '成', '人', '教', '育', '局']",17,21,77,84
2213,['Australia'],"['澳', '大', '利', '亚']",6,6,9,12
2213,['Brunei'],"['文', '莱']",8,8,14,15
2213,['China'],"['中', '国']",12,12,17,18
2213,['Taipei'],"['台', '北']",10,10,19,20
2213,['Fiji'],"['斐', '济']",14,14,22,23
2213,"['Hong', 'Kong']","['香', '港']",16,17,25,26
2213,['India'],"['印', '度']",19,19,28,29
2213,['Indonesia'],"['印', '度', '尼', '西', '亚']",21,21,31,35
2213,['Kiribati'],"['基', '里', '巴', '斯']",23,23,37,40
2213,"['South', 'Korea']","['韩', '国']",25,26,42,43
2213,['Laos'],"['老', '挝']",28,28,45,46
2213,['Macao'],"['澳', '门']",30,30,48,49
2213,['Malaysia'],"['马', '来', '西', '亚']",32,32,51,54
2213,['Maldives'],"['马', '尔', '代', '夫']",34,34,56,59
2213,['Myanmar'],"['缅', '甸']",36,36,61,62
2213,['Nauru'],"['瑙', '鲁']",38,38,64,65
2213,"['New', 'Caledonia']","['新', '喀', '里', '多', '尼', '亚']",40,41,67,72
2213,"['New', 'Zealand']","['新', '西', '兰']",43,44,74,76
2213,['Nui'],"['纽', '埃']",46,46,78,79
2213,['Pakistan'],"['巴', '基', '斯', '坦']",48,48,81,84
2213,"['Papua', 'New', 'Guinea']","['巴', '布', '亚', '新', '几', '内', '亚']",50,52,86,92
2213,['Philippines'],"['菲', '律', '宾']",54,54,94,96
2213,['Singapore'],"['新', '加', '坡']",56,56,98,100
2213,"['Solomon', 'Islands']","['所', '罗', '门', '群', '岛']",58,59,102,106
2213,"['Sri', 'Lanka']","['斯', '里', '兰', '卡']",61,62,108,111
2213,['Thailand'],"['泰', '国']",64,64,113,114
2213,['Tonga'],"['汤', '加']",66,66,116,117
2213,['Turkmenistan'],"['土', '库', '曼', '斯', '坦']",68,68,119,123
2213,['Vanuatu'],"['瓦', '努', '阿', '图']",70,70,125,128
2213,['Vietnam'],"['越', '南']",72,72,130,131
2213,"['Wallis', 'and', 'Futuna']","['瓦', '利', '斯']",74,76,133,135
2213,"['West', 'Samoa']","['西', '萨', '摩', '亚']",78,79,141,144
2215,['Chinese'],"['中', '文', '包']",45,45,44,46
2218,['Caucasians'],,5,5,-1,-1
2218,['Indians'],,19,19,-1,-1
2220,['Darwin'],"['达', '尔', '文']",2,2,7,9
2220,['two'],['两'],6,6,13,13
2233,"['twenty', '-', 'two']","['二', '十', '二', '个', '月']",21,23,24,28
2236,"['the', 'Thanksgiving', 'Day']","['感', '恩', '节']",3,5,0,2
2236,['US'],"['美', '国']",17,17,6,7
2241,['eight'],"['八', '岁', '那', '年']",5,5,0,3
2242,['twelve'],"['十', '二', '岁']",6,6,4,6
2243,"['No.', '1']","['一', '中']",28,29,29,30
2249,['Saddam'],"['萨', '达', '姆']",2,2,0,2
2250,['Putin'],"['普', '京']",4,4,3,4
2250,['Ruble'],,9,9,-1,-1
2251,['Russia'],"['俄', '国']",10,10,6,7
2252,['Russia'],"['俄', '国']",3,3,0,1
2252,['Ukraine'],"['乌', '克', '兰']",7,7,3,5
2252,['European'],"['欧', '洲']",18,18,13,14
2263,['China'],"['中', '国']",17,17,10,11
2263,['US'],"['美', '国']",21,21,14,15
2264,['US'],"['美', '国']",5,5,0,1
2264,"['50,000', 'US', 'dollars']","['五', '万', '美', '元']",7,9,11,14
2264,"['30,000', 'US', 'dollars']","['三', '万', '美', '元']",22,24,31,34
2264,['China'],"['中', '国']",34,34,49,50
2264,"['50,000', 'RMB']","['五', '万', '人', '民', '币']",40,41,58,62
2264,"['10,000', 'RMB']","['一', '万', '人', '民', '币']",50,51,74,78
2267,['US'],"['美', '国']",8,8,5,6
2268,['US'],"['美', '国']",1,1,0,1
2268,['Bush'],,3,3,-1,-1
2270,['China'],"['中', '国']",12,12,9,10
2270,['China'],"['中', '国']",22,22,15,16
2271,['Chinese'],"['中', '国', '共', '产', '党']",47,47,7,11
2271,['Chinese'],"['中', '国']",16,16,14,15
2271,['two'],"['两', '面', '性']",12,12,24,26
2271,['China'],,5,5,-1,-1
2271,"['Communist', 'Party']",,48,49,-1,-1
2274,"['Jiangxi', 'Province']","['江', '西', '省']",2,3,3,5
2279,['Mao'],['毛'],1,1,0,0
2279,['China'],"['中', '国']",11,11,8,9
2280,['China'],"['中', '国']",30,30,22,23
2282,['Henan'],"['河', '南']",26,26,0,1
2282,"['the', 'Xinliang', 'Group']","['新', '良', '集', '团']",15,17,8,11
2282,['Lin'],['林'],13,13,17,17
2282,"['the', 'First', 'Financial', 'Daily']","['《', '第', '一', '财', '经', '日', '报', '》']",4,7,25,32
2282,"['Marketing', 'Department']",,10,11,-1,-1
2296,['two'],,1,1,-1,-1
2297,['Russian'],"['俄', '罗', '斯']",1,1,0,2
2297,['Japan'],"['日', '本']",4,4,4,5
2298,['5:00'],"['5', '点', '多']",14,14,11,13
2300,"['non-New', 'Zealand']","['新', '西', '兰']",4,5,6,8
2301,"['the', 'law']",,2,3,-1,-1
2302,"['New', 'Westminster']","['新', '西', '敏']",1,2,0,2
2302,['Chinese'],"['华', '人']",13,13,9,10
2303,['two'],['2'],4,4,6,6
2303,"['the', 'Provincial', 'Integrated', 'Homicide', 'Investigation', 'Team']",,32,37,-1,-1
2305,"['the', 'Identification', 'Bureau']",,2,4,-1,-1
2308,['Chinese'],['中'],8,8,6,6
2308,['Chinese'],"['中', '国']",17,17,21,22
2308,['western'],,10,10,-1,-1
2309,['Chinese'],"['中', '国']",3,3,0,1
2311,['three'],"['三', '年']",10,10,16,17
2311,['US'],"['美', '国']",33,33,26,27
2311,['seven'],['7'],24,24,30,30
2311,['China'],,17,17,-1,-1
2312,['three'],"['三', '年']",6,6,8,9
2317,['one'],['1'],7,7,10,10
2317,['two'],['2'],11,11,12,12
2319,"['NTD', 'TV']","['新', '唐', '人', '晚', '会']",8,9,5,9
2320,"['The', 'Water', 'Margin']","['水', '浒']",4,6,6,7
2321,['Yun'],['云'],18,18,21,21
2321,['Romeo'],"['罗', '密', '欧']",27,27,34,36
2321,['Yun'],['云'],30,30,38,38
2321,['Juliet'],"['朱', '丽', '叶']",33,33,41,43
2321,['Chinese'],"['中', '文', '系']",40,40,45,47
2322,['Yun'],['云'],14,14,11,11
2327,['Romeo'],"['罗', '密', '欧']",15,15,18,20
2330,"['the', 'Nobel', 'Prize']","['诺', '贝', '尔', '奖']",7,9,5,8
2331,['Baghdad'],"['巴', '格', '达']",7,7,7,9
2332,"['Sadr', 'City']","['萨', '德', '尔', '市']",13,14,5,8
2332,['first'],"['第', '一']",17,17,21,22
2332,"['3', 'p.m.']","['下', '午', '3', '点']",22,23,33,36
2332,['two'],['两'],35,35,49,49
2333,"['Sadr', 'City']","['萨', '德', '尔', '市']",9,10,6,9
2333,['Baghdad'],"['巴', '格', '达']",19,19,12,14
2334,"['the', 'Iraqi', 'Ministry', 'of', 'Health']","['伊', '拉', '克', '卫', '生', '部']",7,11,14,19
2335,"['a', 'London', 'hospital']","['伦', '敦', '医', '院']",20,22,16,19
2335,['Russian'],"['俄', '国']",13,13,26,27
2335,"['Alexander', 'Litvinenko']","['亚', '历', '山', '大', '·', '利', '特', '维', '年', '科']",8,9,30,39
2335,['Russian'],"['俄', '罗', '斯']",33,33,49,51
2335,['Putin'],"['普', '京']",37,37,55,56
2336,['Russian'],"['俄', '罗', '斯']",11,11,16,18
2336,"['the', 'West']",,3,4,-1,-1
2338,['Putin'],"['普', '京']",7,7,0,1
2338,"['Anna', 'Politkovskaya']","['安', '娜', '·', '波', '里', '科', '夫', '斯', '卡', '娅']",18,19,9,18
2339,['Brazilian'],"['巴', '西']",5,5,2,3
2341,['Iraq'],"['伊', '拉', '克']",10,10,2,4
2342,['Shiites'],"['什', '叶', '派']",7,7,5,7
2342,['Kurds'],"['库', '尔', '德', '人']",9,9,9,12
2342,['Iraqi'],"['伊', '拉', '克']",24,24,27,29
2343,['Sunni'],"['逊', '尼', '派']",8,8,9,11
2343,['Sunni'],"['逊', '尼', '派']",18,18,24,26
2343,['Shiites'],"['什', '叶', '派']",28,28,38,40
2345,['Mao'],['毛'],7,7,4,4
2346,['Mao'],['毛'],2,2,1,1
2349,['Chinese'],"['中', '国', '人']",3,3,4,6
2349,['Confucian'],,9,9,-1,-1
2350,['UAV'],,34,34,-1,-1
2353,['Arafat'],"['阿', '拉', '法', '特']",3,3,3,6
2354,['Sunni'],"['逊', '尼']",1,1,0,1
2354,['Shiite'],"['什', '叶']",3,3,3,4
2355,['Iraq'],['两'],6,6,3,3
2355,['Syria'],"['叙', '利', '亚']",8,8,6,8
2355,['Iran'],,4,4,-1,-1
2356,"['Moscow', 'University']","['莫', '斯', '科', '大', '学']",8,9,0,4
2357,['Lebanese'],"['黎', '巴', '嫩', '工', '业', '部', '长']",4,4,0,6
2357,['Lebanon'],"['黎', '国']",17,17,22,23
2357,"['Minister', 'of', 'Industry']",,5,7,-1,-1
2358,['Lebanese'],"['黎', '巴', '嫩']",24,24,18,20
2358,['Iraqi'],"['伊', '拉', '克']",26,26,22,24
2360,['Hu'],['胡'],2,2,2,2
2360,['15'],,20,20,-1,-1
2361,['Rwandan'],['卢'],1,1,0,0
2361,['French'],"['法', '国']",32,32,33,34
2361,['France'],"['法', '国']",43,43,42,43
2362,['Laos'],['老'],24,24,5,5
2362,['India'],['印'],26,26,7,7
2362,['Pakistan'],['巴'],29,29,9,9
2362,['Hu'],['胡'],10,10,19,19
2363,"['Inter', 'Milan']","['国', '米']",6,7,9,10
2366,"['UEFA', 'Champions', 'League']","['洲', '冠', '军', '杯']",5,7,0,3
2366,['half'],,2,2,-1,-1
2366,"['the', 'elimination', 'series']",,23,25,-1,-1
2367,['four'],['四'],5,5,1,1
2367,"['Internazionale', 'Milan']","['国', '米']",12,13,11,12
2368,['three'],['3'],5,5,12,12
2369,"['North', 'Korean']","['朝', '鲜']",2,3,2,3
2371,"['North', 'Korean']","['朝', '鲜']",7,8,10,11
2372,['China'],"['中', '国']",15,15,23,24
2372,['European'],"['欧', '洲']",28,28,28,29
2374,['IOC'],"['国', '奥']",1,1,0,1
2375,"['Changbai', 'Mountain']","['长', '白', '山']",6,7,0,2
2375,"['lake', 'Tianchi']","['天', '池']",24,25,21,22
2375,"['North', 'Korean']",,12,13,-1,-1
2377,"['North', 'Korean']","['朝', '鲜', '兵']",9,10,9,11
