line,src_span_toks,tgt_span_toks,src_span_start,src_span_end,tgt_span_start,tgt_span_end
2091,['Haikou'],"['从', '海', '南', '省', '交', '通', '运', '输']",26,26,2,9
2092,"['Sanya', 'City', 'District']","['三', '亚', '市', '区']",17,19,20,23
2092,['Haikou'],"['三', '亚']",11,11,20,21
2092,"['next', 'year']","['在', '明', '年']",5,6,3,5
2092,['Yangpu'],"['三', '亚']",13,13,20,21
2093,"['377', 'kilometers']","['全', '长', '三', '百', '七', '十', '七', '公', '里']",24,25,18,26
2093,['Sanya'],"['三', '亚']",14,14,15,16
2093,['Haikou'],"['三', '亚']",7,7,15,16
2093,['Hainan'],"['三', '亚']",4,4,15,16
2093,"['9.3', 'billion', 'yuan', 'RMB']","['三', '百', '七', '十', '七', '公', '里']",32,35,20,26
2097,"['500', 'to', '600', 'degrees', 'centigrade']","['这', '种', '发', '电', '方', '式']",31,35,4,9
2100,"['15', 'million', 'kilowatts']","['一', '千', '五', '百', '万', '千', '瓦']",14,16,18,24
2101,"['the', 'Weir', 'Group']","['威', '尔', '集', '团']",11,13,12,15
2101,"['the', 'Jiangsu', 'Electric', 'Power', 'Department']","['威', '尔', '集', '团', '与', '江', '苏', '电', '力', '部']",15,19,12,21
2101,['US'],"['在', '美']",9,9,0,1
2102,"['the', 'Weir', 'Group']","['电', '厂']",5,7,4,5
2103,"['3000', 'US', 'dollars']","['三', '千', '美', '元']",37,39,58,61
2103,['Asian'],"['他', '认', '为', '，', '据', '亚', '洲']",8,8,0,6
2103,"['South', 'Korea']","['本', '、', '韩']",43,44,41,43
2103,['Taiwan'],"['他', '认', '为', '，', '据', '亚', '洲']",46,46,0,6
2103,['Japan'],"['本', '、', '韩', '国', '、', '台']",41,41,41,46
2106,['three'],['三'],5,5,7,7
2109,"['this', 'morning']","['这', '里']",2,3,3,4
2110,"['the', 'Shanghai', 'Securities', 'Exchange']","['使', '纽', '约', '股', '票', '交', '易', '所', '与', '上', '海', '证', '券']",22,25,19,31
2110,"['the', 'New', 'York', 'Stock', 'Exchange']","['使', '纽', '约', '股', '票', '交', '易', '所', '与', '上', '海', '证', '券']",16,20,19,31
2110,['US'],"['他', '还', '期', '望', '美']",11,11,0,4
2110,['China'],"['他', '还', '期', '望', '美']",13,13,0,4
2111,['3'],['三'],7,7,12,12
2111,['today'],['今'],10,10,7,7
2111,['US'],['美'],22,22,24,24
2111,['Brown'],"['前', '来', '上', '海', '的', '美', '国', '商', '务', '部', '长', '布', '朗']",17,17,19,31
2111,['Shanghai'],"['今', '天', '签', '订', '的', '三', '个', '项', '目', '，', '得', '到', '前', '来', '上', '海']",32,32,7,22
2113,['Chinese'],"['以', '中', '华']",49,49,5,7
2113,['Chinese'],"['其', '宗', '旨', '是', '，', '以', '中', '华']",5,5,0,7
2113,['Chinese'],"['弘', '扬', '民']",47,47,29,31
2115,"['the', 'Shenzhen', 'Gymnasium']","['在', '深', '圳', '体', '育', '馆']",10,12,9,14
2115,['Chinese'],"['二', '十', '世', '纪', '广', '为', '流', '传', '的', '中', '华']",24,24,27,37
2115,"['the', '20th', 'century']",['世'],28,30,29,29
2115,"['December', '8th']","['十', '二', '月', '八', '日']",14,15,4,8
2116,"['the', 'Cultural', 'Department', 'of', 'Shenzhen', 'City']","['深', '圳', '市']",27,32,28,30
2116,"['the', 'Ministry', 'of', 'Culture']","['中', '央', '电']",20,23,22,24
2116,"['the', 'Overseas', 'Chinese', 'International', 'Cultural', 'Exchange', 'Promotion', 'Association', 'of', 'China']",['中'],34,43,22,22
2116,"['the', 'Chinese', 'National', 'Federation', 'of', 'Returned', 'Overseas', 'Chinese']","['这', '次', '艺', '术', '节', '由', '中', '华']",11,18,0,7
2116,['CCTV'],"['中', '央', '电', '视', '台']",25,25,22,26
2118,"['Philippines', 'Cultural', 'Center']","['在', '菲', '律', '宾', '文', '化']",8,10,4,9
2119,['five'],['五'],2,2,4,4
2120,['14'],['４'],11,11,25,25
2120,['1958'],['８'],6,6,6,6
2120,['172'],"['２', '位']",8,8,19,20
2122,"['up', 'to', 'the', 'end', 'of', 'July', 'this', 'year']","['到', '今', '年']",4,11,4,6
2122,"['900', 'million', 'US', 'dollars']","['一', '家', '，', '协', '议', '投', '资', '额', '九', '亿', '多', '美', '元']",33,36,27,39
2122,['Tianjin'],"['今', '年', '七', '月', '底', '，', '天', '津', '市']",13,13,5,13
2122,['871'],['八'],19,19,23,23
2122,"['73.8', '%']","['一', '家', '，']",44,45,27,29
2123,['fourth'],"['三', '位', '和', '第', '四', '位']",15,15,24,29
2123,['third'],"['三', '位', '和', '第', '四', '位']",13,13,24,29
2124,['Tianjin'],"['在', '天', '津', '落', '户', '。']",20,20,17,22
2125,"['90', '%']","['九', '成']",10,11,11,12
2129,['US'],"['前', '一', '直', '关', '心', '中', '美']",22,22,20,26
2129,['seven'],"['一', '直', '关', '心', '中', '美', '关', '系', '，', '先', '后', '曾', '七']",28,28,21,33
2129,['China'],"['一', '直', '关', '心', '中', '美', '关', '系', '，', '先', '后', '曾', '七', '次', '访', '华']",20,20,21,36
2129,['China'],"['前', '一', '直', '关', '心', '中', '美', '关', '系', '，', '先', '后', '曾', '七', '次', '访', '华']",27,27,20,36
2129,['Chinese'],"['一', '直', '关', '心', '中', '美', '关']",50,50,21,27
2130,['Nixon'],"['我', '谨', '表', '示', '深', '切', '哀', '悼', '，', '并', '向', '尼', '克', '松']",22,22,8,21
2132,"['August', '30th']","['三', '十', '日']",5,6,13,15
2132,['China'],"['三', '十', '日', '来', '华', '访', '问', '，', '旨', '在', '了', '解', '中', '国']",27,27,13,26
2132,['China'],"['三', '十', '日', '来', '华']",8,8,13,17
2133,"[',', 'Shuqin', 'Liu', ',']",['，'],10,13,2,2
2133,"['the', 'evening']",['晚'],1,2,0,0
2133,"['the', 'Foreign', 'Affair', 'Institute']","['外', '交', '学']",6,9,3,5
2133,['Russian'],['俄'],19,19,18,18
2135,"['Peng', 'Li']",['李'],1,2,0,0
2135,"['the', 'International', 'Population', 'and', 'Development', 'Congress']","['迎', '接', '国', '际', '人', '口', '与', '发', '展']",9,14,5,13
2137,['Chinese'],['他'],11,11,0,0
2138,['Chinese'],"['中', '国']",1,1,0,1
2141,['China'],"['此', '，', '在', '相', '当', '长', '的', '一', '个', '时', '期', '内', '，', '中', '国']",22,22,1,15
2142,['Chinese'],['！'],4,4,81,81
2145,"['10', 'million', 'US', 'dollars']","['三', '亿', '美', '元']",45,48,24,27
2145,"['7.5', 'billion', 'US', 'dollars']","['三', '亿', '美', '元']",26,29,24,27
2145,"['last', 'year']","['一', '九', '七', '八', '年']",30,31,7,11
2145,['30'],['三'],37,37,24,24
2145,"['less', 'than', '300', 'million', 'US', 'dollars']","['三', '亿', '美', '元']",16,21,24,27
2145,"['Ministry', 'of', 'Chemical', 'Industry']","['据', '化', '工']",2,5,0,2
2145,['China'],"['一', '九', '七', '八', '年', '，', '中', '国']",14,14,7,14
2145,['1978'],"['一', '九', '七', '八', '年', '，']",23,23,7,12
2147,['China'],"['前', '，', '中', '国']",5,5,1,4
2147,['52'],"['前', '，']",9,9,1,2
2148,"['the', 'past', '3', 'years']","['三', '年']",6,9,9,10
2148,['China'],"['中', '国']",11,11,7,8
2148,"['more', 'than', '20']","['二', '十']",13,15,28,29
2162,['today'],['今'],5,5,49,49
2162,"['the', 'Shanghai', 'International', 'Finance', 'Institute']",['：'],43,47,30,30
2162,['China'],"['：', '中', '国']",33,33,30,32
2162,['China'],"['中', '国']",9,9,0,1
2162,['Shanghai'],['：'],7,7,30,30
2163,['80'],['十'],8,8,5,5
2164,"['the', 'China', 'Foreign', 'Trade', 'and', 'Economy', 'Co-operation', 'Department']","['中', '国', '对', '外', '贸', '易', '经', '济', '合', '作', '部']",10,17,8,18
2164,"['the', 'China', 'International', 'Human', 'Resource', 'Development', 'Cross-Culture', 'Academy']","['推', '动', '中', '国', '企', '业', '的', '国', '际', '化', '、', '实', '业', '化']",27,34,90,103
2164,"['the', 'Shanghai', 'International', 'Finance', 'Institute']","['推', '动', '中', '国', '企', '业', '的', '国', '际', '化', '、', '实', '业', '化']",37,41,90,103
2164,"['the', 'United', 'Nations', 'Trade', 'and', 'Development', 'Conference']","['中', '国', '国', '际', '人', '力', '资', '源', '发', '展', '跨', '文', '化', '研', '究', '协', '会']",19,25,31,47
2164,['Chinese'],"['这', '期', '高', '级', '研', '修', '班', '由', '中', '国']",89,89,0,9
2164,['Chinese'],"['一', '批', '复', '合', '型', '、', '国', '际', '型', '的', '中', '国']",74,74,113,124
2166,"['the', 'Foreign', 'Affairs', 'Ministry']","['副', '部', '长', '唐', '家', '璇', '在', '北', '京', '同', '朝', '鲜', '政', '府']",30,33,9,22
2166,"['August', '30th']","['三', '十', '日']",1,2,2,4
2166,"['the', 'Ministry', 'of', 'Foreign', 'Affairs']","['唐', '家', '璇', '在', '北', '京', '同', '朝', '鲜', '政', '府', '特', '使', '、', '外', '交']",10,14,12,27
2166,"['Haojing', 'Song']","['唐', '家', '璇']",17,18,12,14
2166,['Beijing'],"['在', '北', '京']",37,37,15,17
2166,['Korean'],"['在', '北', '京']",24,24,15,17
2166,"['Jiaxuan', 'Tang']","['唐', '家', '璇']",4,5,12,14
2166,['Korean'],"['在', '北', '京']",51,51,15,17
2167,"['the', 'last', 'forty', '-', 'some', 'years']","['在', '过', '去', '四', '十', '多', '年']",35,40,24,30
2167,"['the', 'Korea', 'Armistice', 'Agreement']","['双', '方', '对', '朝', '中', '两', '国', '作', '为', '朝', '鲜', '停', '战', '协', '定']",48,51,4,18
2167,['China'],"['双', '方', '对', '朝', '中', '两', '国']",19,19,4,10
2167,['Korea'],"['双', '方', '对', '朝', '中', '两', '国']",17,17,4,10
2167,['Korean'],"['一', '方', '，', '在', '过', '去', '四', '十', '多', '年', '间', '为', '在', '朝', '鲜', '半', '岛']",32,32,21,37
2168,['Korean'],"['在', '半', '岛']",18,18,27,29
2170,['Korean'],"['朝', '鲜', '半', '岛']",28,28,20,23
2170,['Korean'],"['朝', '鲜', '半', '岛']",18,18,20,23
2171,['Asia'],['亚'],28,28,29,29
2171,['Korean'],"['本', '地', '区', '所', '有', '国']",7,7,14,19
2172,['Korean'],"['各', '方', '的', '协', '商', '和', '对', '话', '解', '决', '朝', '鲜', '半', '岛']",9,9,9,22
2173,['Korean'],"['为', '缓', '和', '朝', '鲜', '半', '岛']",19,19,8,14
2175,['4000'],['４'],20,20,27,27
2175,"['February', ',', '1992']","['２', '月']",11,13,5,6
2175,['France'],['法'],15,15,16,16
2175,"['Bosnia', '-', 'Herzegovina']","['波', '黑']",5,7,7,8
2175,"['Bosnia', '-', 'Herzegovina']","['２', '年', '２', '月', '波', '黑']",25,27,3,8
2178,['today'],['今'],5,5,5,5
2178,"['the', 'Jordan', 'River']","['贝', '桑', '谷', '地', '约', '旦', '河']",20,22,29,35
2178,"['the', 'Beisan', 'valley']","['贝', '桑', '谷']",24,26,29,31
2178,['Jordan'],"['—', '约', '旦']",13,13,14,16
2178,['Israel'],"['—', '约', '旦']",11,11,14,16
2178,['Israeli'],"['今', '天', '报', '道', '说', '，', '以', '色', '列', '—']",1,1,5,14
2180,['tonight'],"['今', '晚']",8,8,10,11
2180,['7th'],"['第', '七', '届']",1,1,0,2
2180,"['World', 'Swimming', 'Championships']","['世', '界', '游', '泳', '锦', '标', '赛']",2,4,3,9
2180,['Rome'],['今'],7,7,10,10
2182,"['more', 'than', '2', 'hours']","['小', '时']",6,9,5,6
2183,['661'],"['花', '样', '游', '泳', '２', '１', '８']",25,25,61,67
2183,['102'],['２'],15,15,23,23
2183,['334'],"['数', '据', '，', '参', '加', '本', '届', '锦', '标', '赛', '的', '有', '来', '自', '１', '０', '２']",34,34,7,23
2183,"['1,350']","['０', '２']",12,12,22,23
2183,['218'],['６'],39,39,42,42
2183,['137'],['７'],29,29,51,51
2184,['5'],['５'],3,3,26,26
2185,"['September', '11the']","['９', '月', '１', '日', '开', '始', '至', '１', '１', '日', '结', '束']",10,11,4,15
2186,['Rome'],"['前', '训']",8,8,16,17
2187,"['September', '2nd']","['９', '月', '２']",8,9,6,8
2189,['4'],['４'],18,18,24,24
2189,['3'],['３'],14,14,20,20
2189,['6'],['６'],16,16,22,22
2189,['6'],['６'],21,21,26,26
2189,['0'],['０'],23,23,28,28
2189,['6'],['６'],12,12,18,18
2189,['second'],['第'],28,28,36,36
2189,['eighth'],['８'],6,6,0,0
2189,"['A.', 'Medvedev']","['乌', '克', '兰', '选', '手', '安', '·', '梅', '德', '韦']",2,3,5,14
2189,['Ukrainian'],"['８', '号', '种', '子', '、', '乌', '克', '兰']",1,1,0,7
2190,['20th'],"['２', '０', '岁', '生', '日']",3,3,10,14
2191,['5'],['５'],5,5,0,0
2191,['9'],['９'],13,13,13,13
2191,['third'],['三'],34,34,57,57
2191,"['M.', 'Fionandes']","['·', '费', '尔', '南', '德', '斯']",17,18,22,27
2191,['Savadina'],['·'],25,25,22,22
2191,['1990'],['０'],21,21,32,32
2191,['American'],['·'],16,16,22,22
2191,['Yidagongzi'],"['伊', '达']",9,9,8,9
2191,['Japanese'],['·'],8,8,22,22
2191,['Argentine'],['·'],24,24,22,22
2193,['today'],['今'],12,12,18,18
2193,['twelfth'],"['二', '次']",1,1,8,9
2193,['third'],['三'],10,10,23,23
2193,"['International', 'Olympic', 'Convention']","['大', '会']",2,4,16,17
2193,"['the', 'Athlete', 'Committee', 'of', 'the', 'IOC']","['奥', '林', '匹', '克', '大', '会', '今', '天', '进', '入', '第', '三', '天', '，', '国', '际', '奥']",18,23,12,28
2193,"['Ning', 'Li']",['李'],30,31,50,50
2193,['Chinese'],"['今', '天', '进', '入', '第', '三', '天', '，', '国', '际', '奥']",27,27,18,28
2193,['Paris'],"['在', '巴']",7,7,0,1
2194,['today'],['今'],50,50,0,0
2194,"['the', 'Coca', '-', 'Cola', 'company']","['国', '际', '奥', '委', '会', '德', '国', '和', '印', '度', '委', '员']",37,41,17,28
2194,"['the', 'French', 'Team', 'newspaper']","['《', '队', '报']",28,31,40,42
2194,['IOC'],"['可', '口', '可', '乐']",15,15,48,51
2194,['FIFA'],"['《', '队', '报', '》', '总', '编', '辑', '、', '可', '口', '可', '乐']",22,22,40,51
2194,['French'],['法'],3,3,38,38
2194,['German'],"['《', '队', '报', '》', '总', '编', '辑', '、', '可', '口']",10,10,40,49
2194,['Indian'],"['《', '队', '报', '》', '总', '编', '辑']",12,12,40,46
2196,['1994'],['４'],9,9,9,9
2196,['first'],['第'],41,41,33,33
2196,"['US', 'Tennis', 'Open']","['４', '年', '美', '国', '网', '球', '公', '开', '赛']",10,12,9,17
2196,['first'],['一'],21,21,51,51
2196,['second'],['二'],33,33,34,34
2197,"['the', '29th']","['２', '９', '日']",10,11,1,3
2197,['first'],"['２', '９', '日', '进', '行', '的', '首']",2,2,1,7
2199,['9'],['９'],8,8,9,9
2199,['first'],['第'],13,13,19,19
2199,['Hebei'],['东'],2,2,0,0
2200,['6'],['６'],4,4,5,5
2200,['second'],['二'],9,9,12,12
2200,['Guangdong'],['东'],1,1,1,1
2201,['5'],['４'],8,8,9,9
2201,['third'],['三'],13,13,17,17
2201,['Shanghai'],"['４', '枚', '金', '牌']",1,1,9,12
2201,['Sichuan'],"['四', '川']",4,4,3,4
2202,['35'],['５'],22,22,24,24
2202,['42'],['４'],43,43,61,61
2202,['500'],['５'],16,16,43,43
2202,"['the', 'morning', 'of', 'August', '27th']","['２', '７', '日']",8,12,10,12
2203,"['last', 'year']","['在', '去', '年']",13,14,5,7
2205,"['this', 'afternoon']","['今', '天', '下', '午']",19,20,21,24
2205,['Sixth'],"['第', '六', '届']",5,5,0,2
2205,"['the', 'International', 'Conference', 'Center']","['远', '东', '及', '南', '太', '平', '洋', '地', '区']",22,25,3,11
2205,"['Far', 'East', 'and', 'South', 'Pacific', 'Region', 'Handicapped', 'Sports', 'Meet']","['远', '东', '及', '南', '太', '平', '洋', '地', '区', '残', '疾', '人', '运', '动', '会']",6,14,3,17
2205,"['Zhongyuan', 'Wu']","['新', '闻', '发', '言', '人', '吴']",31,32,43,48
2206,"['the', 'Far', 'South', 'Confederation', 'Representatives', 'Congress']","['还', '将', '举', '行', '远', '南', '联']",8,13,8,14
2207,"['the', 'Far', 'South', 'Sports', 'Meet']","['北', '京', '及', '全', '地', '各', '地', '为', '迎', '接', '远', '南', '运', '动', '会']",27,31,4,18
2207,"['the', 'past', 'few', 'days']","['连', '日']",1,4,0,1
2207,['Beijing'],"['北', '京']",6,6,4,5
2208,"['the', 'Far', 'South', 'Sports', 'Meet']","['热', '烈', '气', '氛']",47,51,8,11
2208,"['Beijing', 'city']","['北', '京', '城']",35,36,2,4
2208,['Beijing'],"['北', '京', '城']",4,4,2,4
2210,['today'],['今'],25,25,25,25
2210,"['the', 'China', 'Traditional', 'Martial', 'Arts', 'Imperial', 'College']","['武', '道', '太', '学']",9,15,14,17
2210,"['the', 'China', 'Traditional', 'Literature', 'Imperial', 'College']","['中', '国', '书', '道', '太', '学']",17,22,19,24
2210,['Beijing'],"['在', '北', '京']",27,27,27,29
2210,['Chinese'],"['今', '天', '在', '北', '京']",5,5,25,29
2211,"['the', 'Beijing', 'Adult', 'Education', 'Bureau']","['经', '国', '家', '教', '委', '和', '北', '京', '市', '成', '人', '教', '育', '局']",17,21,71,84
2211,"['the', 'Cultural', 'Department']","['经', '国', '家', '教', '委', '和', '北', '京', '市', '成', '人', '教', '育', '局']",35,37,71,84
2211,['two'],['两'],2,2,2,2
2211,"['the', 'National', 'Education', 'Committee']","['经', '国', '家', '教', '委', '和', '北', '京', '市', '成', '人', '教', '育', '局']",12,15,71,84
2211,"['the', 'China', 'Art', 'Academy']","['中', '国', '武', '术', '研', '究', '院']",45,48,17,23
2211,"['the', 'National', 'Physical', 'Education', 'Committee']","['经', '国', '家', '教', '委', '和', '北', '京', '市', '成', '人', '教', '育', '局']",29,33,71,84
2211,"['the', 'China', 'Martial', 'Arts', 'Academy']","['中', '国', '武', '术', '研', '究', '院']",39,43,17,23
2211,['Taiwan'],"['在', '台']",74,74,40,41
2211,"['Zhiren', 'Li']",['李'],58,59,59,59
2213,"['New', 'Caledonia']","['新', '加', '坡']",40,41,98,100
2213,"['New', 'Zealand']","['新', '加', '坡']",43,44,98,100
2213,"['South', 'Korea']","['新', '加', '坡']",25,26,98,100
2213,['Australia'],"['：', '澳']",6,6,8,9
2213,"['West', 'Samoa']","['瓦', '努', '阿', '图']",78,79,125,128
2213,['Thailand'],['泰'],64,64,113,113
2213,['China'],"['新', '西', '兰']",12,12,74,76
2213,['Singapore'],"['斯', '里', '兰', '卡', '、', '泰', '国']",56,56,108,114
2213,['India'],"['文', '莱', '、', '中', '国', '台', '北', '、', '斐', '济', '、', '香', '港', '、', '印']",19,19,14,28
2213,['Nui'],"['泰', '国']",46,46,113,114
2213,['Nauru'],"['新', '加', '坡']",38,38,98,100
2213,['Malaysia'],"['新', '加', '坡', '、', '所', '罗', '门', '群', '岛', '、', '斯', '里', '兰', '卡', '、', '泰', '国']",32,32,98,114
2213,['Laos'],['香'],28,28,25,25
2213,"['Papua', 'New', 'Guinea']","['：', '澳', '大', '利', '亚', '、', '文', '莱']",50,52,8,15
2213,['Vanuatu'],"['斐', '济']",70,70,22,23
2213,"['Wallis', 'and', 'Futuna']","['香', '港', '、', '印', '度']",74,76,25,29
2213,"['Hong', 'Kong']","['文', '莱']",16,17,14,15
2213,['Indonesia'],['缅'],21,21,61,61
